"","Year","Month","Day","Onset_time","Duration","Time_Max_Speed","Max_Speed","MJO_Phase","MJO_Mag","Event_Type","Flip2_Onset_Time","Flip2_Duration","Flip2_Time_Max_speed","Flip2_Max_Speed"
"286",2018,10,13,17.55,16.49,21,1.59,2,1.66,"Classic",9999,9999,9999,9999
"287",2018,10,14,16.89,7.31,19,0.39,3,1.5,"Interruption",6.96,4.29,9,0.62
"288",2018,10,15,20.14,13.41,7,1.72,3,1.1,"Classic",9999,9999,9999,9999
"289",2018,10,16,18.17,15.79,7,1.57,3,1.03,"Classic",9999,9999,9999,9999
"290",2018,10,17,19,14.04,6,1.77,4,0.81,"Classic",9999,9999,9999,9999
"291",2018,10,18,18.67,14.32,22,2.17,4,0.54,"Classic",9999,9999,9999,9999
"292",2018,10,19,18.79,13.91,5,1.15,5,0.17,"Classic",9999,9999,9999,9999
"293",2018,10,20,18.94,14.76,1,1.22,6,0.26,"Classic",9999,9999,9999,9999
"294",2018,10,21,15.93,3.98,18,0.6,7,0.16,"Interruption",22.45,11.34,2,1.13
"295",2018,10,22,18.46,17.59,9,1.3,5,0.31,"Classic",9999,9999,9999,9999
"296",2018,10,23,17.41,7.99,20,0.73,5,0.34,"Interruption",6.49,3.34,8,0.6
"297",2018,10,24,18.66,14.56,23,1.71,6,0.59,"Classic",9999,9999,9999,9999
"298",2018,10,25,19.62,13.84,5,1.83,6,0.88,"Classic",9999,9999,9999,9999
"299",2018,10,26,17.76,13.59,4,0.59,7,0.99,"Classic",9999,9999,9999,9999
"300",2018,10,27,16.86,16.64,1,2.06,7,1.17,"Classic",9999,9999,9999,9999
"301",2018,10,28,19.97,10.38,0,1.04,7,1.1,"Classic",9999,9999,9999,9999
"302",2018,10,29,19.33,9.11,1,0.73,7,0.97,"Classic",9999,9999,9999,9999
"303",2018,10,30,16.45,17.27,7,1.19,8,0.78,"Classic",9999,9999,9999,9999
"304",2018,10,31,21.59,12.6,8,1.24,1,1.08,"Classic",9999,9999,9999,9999
"305",2018,11,1,22.1,11.27,2,1.19,1,1.37,"Classic",9999,9999,9999,9999
"306",2018,11,2,16.82,11.24,21,1.66,2,1.77,"Classic",9999,9999,9999,9999
"307",2018,11,3,17.06,9.57,0,0.63,2,1.43,"Interruption",4.55,5.79,8,1.66
"308",2018,11,4,19.07,14.19,6,1.1,2,1.52,"Classic",9999,9999,9999,9999
"309",2018,11,5,17.93,14.91,2,1.29,2,1.45,"Classic",9999,9999,9999,9999
"310",2018,11,6,19,2.65,20,0.15,3,1.66,"Interruption",1.33,6.14,5,0.82
"311",2018,11,7,19.46,14.4,23,1.98,3,1.48,"Classic",9999,9999,9999,9999
"312",2018,11,8,4.2,7.45,8,2.46,3,1.69,"Classic",9999,9999,9999,9999
"313",2018,11,9,18.79,5.57,21,0.46,4,1.83,"Interruption",3.38,11.08,8,1.04
"314",2018,11,10,2.1,9.14,6,0.73,4,1.91,"Classic",9999,9999,9999,9999
"315",2018,11,11,19.87,15.16,8,1.31,4,1.93,"Classic",9999,9999,9999,9999
"316",2018,11,12,21,14.42,0,1.49,4,1.87,"Classic",9999,9999,9999,9999
"317",2018,11,13,20.38,2.95,22,0.31,5,1.78,"Interruption",6.25,6.53,10,1.6
"318",2018,11,14,18.41,7.9,23,1.17,5,1.72,"Interruption",5.75,5.2,9,1.15
"319",2018,11,15,21.97,13.59,8,1.87,5,1.38,"Classic",9999,9999,9999,9999
"320",2018,11,16,20.99,12.52,7,1.47,5,1.28,"Classic",9999,9999,9999,9999
"321",2018,11,17,17.86,14.71,22,0.62,5,1.28,"Classic",9999,9999,9999,9999
"322",2018,11,18,16.91,16.84,20,1.09,5,1.51,"Classic",9999,9999,9999,9999
"323",2018,11,19,19.57,14.54,8,1.14,5,1.28,"Classic",9999,9999,9999,9999
"324",2018,11,20,20.97,12.26,1,0.99,5,1.12,"Classic",9999,9999,9999,9999
"325",2018,11,21,21.27,12.89,7,1.82,5,1.18,"Classic",9999,9999,9999,9999
"326",2018,11,22,19.9,12.45,1,1.15,6,1.34,"Classic",9999,9999,9999,9999
"327",2018,11,23,19.15,13.95,22,2.12,6,1.5,"Classic",9999,9999,9999,9999
"328",2018,11,24,20.21,5.41,23,0.74,6,1.43,"Interruption",8.6,24.62,12,1.43
"329",2018,11,26,19.19,14.79,22,1.86,7,1.43,"Classic",9999,9999,9999,9999
"330",2018,11,27,19.72,12.75,1,1.5,7,1.43,"Classic",9999,9999,9999,9999
"331",2018,11,28,16.29,8.43,20,1.2,7,1.24,"Interruption",1.1,6.09,4,0.33
"332",2018,11,29,17.58,12.14,20,1.25,8,1.17,"Classic",9999,9999,9999,9999
"333",2018,11,30,15.17,3.32,17,0.1,8,1.18,"Interruption",21.52,13.23,8,0.86
"334",2018,12,1,16.73,6.65,20,1.23,8,1.18,"Interruption",5.41,4.86,8,1.1
"335",2018,12,2,16.57,4.32,19,0.76,1,1.32,"Interruption",0.07,9.89,6,1.55
"336",2018,12,3,18.56,14.76,3,0.61,1,1.51,"Classic",9999,9999,9999,9999
"337",2018,12,4,16.45,17.26,1,0.76,2,1.79,"Classic",9999,9999,9999,9999
"338",2018,12,5,17.99,2.79,19,0.26,2,1.76,"Interruption",3.46,7.85,8,1.64
"339",2018,12,6,17.69,16.08,23,0.81,2,1.86,"Classic",9999,9999,9999,9999
"340",2018,12,7,18.25,15.99,2,0.73,3,1.78,"Classic",9999,9999,9999,9999
"341",2018,12,8,17.31,16.33,7,1.65,3,1.51,"Classic",9999,9999,9999,9999
"342",2018,12,9,19.55,13.43,6,1.14,3,1.46,"Classic",9999,9999,9999,9999
"343",2018,12,10,18.21,6.6,21,2.1,3,1.8,"Interruption",2.75,6.95,6,1.74
"344",2018,12,11,18.03,16.84,21,1.71,3,2.06,"Classic",9999,9999,9999,9999
"345",2018,12,12,23.36,11.79,8,3.14,4,2.15,"Classic",9999,9999,9999,9999
"346",2018,12,13,0.54,12.71,10,1.44,4,2.43,"Classic",9999,9999,9999,9999
"347",2018,12,14,18.16,2.85,19,0.22,4,2.23,"Interruption",23.37,12.73,10,0.86
"348",2018,12,15,19.79,15.91,4,1.41,4,2.1,"Classic",9999,9999,9999,9999
"349",2018,12,16,0.72,11.71,10,1.68,4,2.23,"Classic",9999,9999,9999,9999
"350",2018,12,17,21.51,3.67,0,0.22,4,2.02,"Interruption",5.9,4.51,8,0.65
"351",2018,12,18,18.05,13.28,4,1.4,5,2.01,"Classic",9999,9999,9999,9999
"352",2018,12,19,20.19,14.97,6,2.06,5,2,"Classic",9999,9999,9999,9999
"353",2018,12,20,21.4,6.79,1,0.97,5,2.2,"Interruption",6.58,3.5,9,0.45
"354",2018,12,21,18.06,15.04,6,1.71,5,2.49,"Classic",9999,9999,9999,9999
"355",2018,12,22,0.39,16.51,7,0.99,5,2.82,"Classic",9999,9999,9999,9999
"356",2018,12,23,2.68,7.99,6,0.93,5,2.65,"Classic",9999,9999,9999,9999
"357",2018,12,24,19.56,5.3,22,0.53,5,2.72,"Interruption",3.78,8.09,8,1.2
"358",2018,12,25,22.24,4.54,0,0.56,5,3.08,"Interruption",4.07,7.95,9,2.31
"359",2018,12,26,2.68,9.49,8,1.07,5,3.09,"Classic",9999,9999,9999,9999
"360",2018,12,27,19.79,16.13,8,1.05,5,3.1,"Classic",9999,9999,9999,9999
"361",2018,12,28,22.04,12.68,2,1.38,5,2.83,"Classic",9999,9999,9999,9999
"362",2018,12,29,20.48,12.78,5,1.77,5,2.52,"Classic",9999,9999,9999,9999
"363",2018,12,30,22.13,12.62,5,1.36,5,2.42,"Classic",9999,9999,9999,9999
